id,key,value,type
2215130914,power,tower,regular
2215130915,power,tower,regular
2215130916,power,tower,regular
2215130917,power,tower,regular
2215379182,power,pole,regular
2215379196,power,tower,regular
2215379198,power,tower,regular
2215379199,power,tower,regular
2215379204,power,tower,regular
2215379209,power,tower,regular
2215379218,power,tower,regular
2215379228,power,tower,regular
2215379240,power,tower,regular
2215379243,power,tower,regular
2215379245,power,tower,regular
2215379248,power,tower,regular
2215379251,power,tower,regular
2215379253,power,tower,regular
2222989681,barrier,gate,regular
2229022247,power,pole,regular
2229022251,power,pole,regular
2229022253,power,pole,regular
2229022256,power,pole,regular
2229022258,power,pole,regular
2229022261,power,pole,regular
2229022263,power,pole,regular
2229022270,power,pole,regular
2229022273,power,pole,regular
2229022275,power,pole,regular
2229022280,power,pole,regular
2229022283,power,pole,regular
2229022288,power,pole,regular
2229022290,power,pole,regular
2229022295,power,pole,regular
2229022297,power,pole,regular
2229022300,power,pole,regular
2229022303,power,pole,regular
2229022308,power,pole,regular
2229022311,power,pole,regular
2229022313,power,pole,regular
2229022316,power,pole,regular
2229022324,power,pole,regular
2229022328,power,pole,regular
2229022331,power,pole,regular
2229022335,power,pole,regular
2229022338,power,pole,regular
2229022342,power,pole,regular
2229022352,power,pole,regular
2229022357,power,pole,regular
2232306393,power,pole,regular
2232306395,power,pole,regular
2232306401,power,pole,regular
2232306411,power,pole,regular
2232306415,power,pole,regular
2232306419,power,pole,regular
2232306422,power,pole,regular
2232306425,power,pole,regular
2232306426,power,pole,regular
2232306427,power,pole,regular
2232306429,power,pole,regular
2232306430,power,pole,regular
2232306431,power,tower,regular
2232306434,power,pole,regular
2232306436,power,pole,regular
2232306439,power,pole,regular
2232306443,power,pole,regular
2232306446,power,pole,regular
2232306448,power,pole,regular
2232306452,power,pole,regular
2232306471,power,pole,regular
2232306480,power,pole,regular
2232306482,power,pole,regular
2232306485,power,pole,regular
2232306488,power,pole,regular
2232306499,power,pole,regular
2232306527,power,pole,regular
2232306528,power,tower,regular
2232306536,power,pole,regular
2232306538,power,pole,regular
2232306540,power,pole,regular
2232306544,power,pole,regular
2232306547,power,pole,regular
2232306565,power,pole,regular
2232306580,power,pole,regular
2232306583,power,pole,regular
2232306586,power,pole,regular
2232306593,power,pole,regular
2232306594,power,pole,regular
2246833600,barrier,gate,regular
2246833641,barrier,stile,regular
2246833662,barrier,stile,regular
2249023598,railway,level_crossing,regular
2249023624,railway,level_crossing,regular
2249023636,railway,level_crossing,regular
2250944448,source,survey;gps,regular
2250944448,barrier,gate,regular
2250944458,stile,stepover,regular
2250944458,source,survey;gps,regular
2250944458,barrier,stile,regular
2250944489,source,survey,regular
2250944489,barrier,entrance,regular
2250944498,barrier,gate,regular
2250991434,source,survey;gps,regular
2250991434,barrier,gate,regular
2250991437,stile,squeezer,regular
2250991437,source,survey;gps,regular
2250991437,barrier,stile,regular
2250991437,material,stone,regular
2262492014,name,Print and Design Solutions,regular
2262492014,source,Survey,regular
2262492014,building,office,regular
2262492014,street,Bolsover Street,addr
2262492014,designation,University,regular
2262492014,postcode,S3 7NA,addr
2262492014,housename,Print and Design Solutions,addr
2262989077,name,Attercliffe Road,regular
2262989077,disused,station,regular
2262989077,railway,disused,regular
2262989078,name,Wadsley Bridge,regular
2262989078,disused,yes,regular
2262989078,railway,station_site,historic
2267563734,postcode,S2 4HG,addr
2271445651,name,Over-Ride CycleWorks,regular
2271445651,shop,bicycle,regular
2271445651,website,www.over-ride.co.uk,regular
2271445651,street,Shalesmoor,addr
2271445651,postcode,S3 8UL,addr
2271445651,housename,Clarion House,addr
2271445651,housenumber,284,addr
2271507316,highway,traffic_signals,regular
2271507316,crossing,traffic_signals,regular
2271507327,highway,traffic_signals,regular
2271507375,highway,crossing,regular
2271507375,crossing,traffic_signals,regular
2272556791,source,Bing,regular
2272556791,highway,turning_circle,regular
2272556825,highway,crossing,regular
2272556825,crossing,island,regular
2272556825,crossing_ref,zebra,regular
2273876712,highway,mini_roundabout,regular
2273888768,railway,buffer_stop,regular
2275921384,highway,crossing,regular
2275921384,crossing,traffic_signals,regular
2275921384,crossing_ref,pelican,regular
2275921387,highway,traffic_signals,regular
2275921388,highway,crossing,regular
2275921388,crossing,traffic_signals,regular
2275921388,crossing_ref,pelican,regular
2275921389,highway,traffic_signals,regular
2275921393,highway,crossing,regular
2275921393,crossing,traffic_signals,regular
2275921393,crossing_ref,pelican,regular
2275921394,highway,traffic_signals,regular
2275921398,highway,crossing,regular
2275921398,crossing,traffic_signals,regular
2275921398,crossing_ref,pelican,regular
2275921400,highway,traffic_signals,regular
2277388539,source,Bing,regular
2277388539,railway,level_crossing,regular
2277541062,source,Bing,regular
2277541062,highway,mini_roundabout,regular
2277558905,highway,crossing,regular
2277558905,crossing,zebra,regular
2284270570,name,Sakushi,regular
2284270570,amenity,restaurant,regular
2284270570,cuisine,sushi,regular
2284270570,street,Campo Lane,addr
2284270570,postcode,S1 2EG,addr
2284270570,housenumber,27,addr
2286550430,name,Polish Catholic Club,regular
2286550430,wifi,free,regular
2286550430,amenity,pub,regular
2286550430,street,Eccelsall Road,addr
2286550430,designation,"Open to public, club",regular
2286550430,postcode,S11 8PY,addr
2286550430,housenumber,518-520,addr
2288479859,highway,traffic_signals,regular
2304403076,railway,level_crossing,regular
2304403079,railway,level_crossing,regular
2304408479,entrance,main,regular
2305450219,source,Bing,regular
2305450219,highway,turning_circle,regular
2306361749,name,Evans Cycles,regular
2306361749,shop,bicycle,regular
2306361749,street,Queens Road,addr
2306361749,postcode,S2 4DH,addr
2306361749,housenumber,164-170,addr
2311502951,name,Goodwin bike parking,regular
2311502951,amenity,bicycle_parking,regular
2316543804,name,The Chequers,regular
2316543804,amenity,pub,regular
2328063040,source,survey;gps,regular
2328063040,barrier,gate,regular
2331714724,amenity,atm,regular
2338376944,ref,S7 309,regular
2338376944,source,survey,regular
2338376944,amenity,post_box,regular
2338376944,operator,Royal Mail,regular
2341117737,natural,tree,regular
2341117738,amenity,bench,regular
2341117739,natural,tree,regular
2341117740,amenity,bench,regular
2341117742,amenity,bench,regular
2341117743,natural,tree,regular
2341117744,natural,tree,regular
2341117745,natural,tree,regular
2341265408,amenity,atm,regular
2341265408,operator,Nationwide,regular
2341265411,natural,tree,regular
2341265416,highway,bus_stop,regular
2343239869,name,Ozmen,regular
2343239869,shop,supermarket,regular
2343239869,street,London Road,addr
2343239869,postcode,S2 4LT,addr
2343239869,housenumber,178,addr
2344584401,source,survey,regular
2344584401,traffic_calming,cushion,regular
2344584402,source,survey,regular
2344584402,traffic_calming,cushion,regular
2344648177,name,Moscar Wheel,regular
2344648177,source,survey,regular
2344648177,tourism,information,regular
2344648177,board_type,board,regular
2344648177,information,board,regular
2344648187,source,Bing;survey,regular
2344648187,barrier,gate,regular
2344690488,source,Bing;survey,regular
2344690488,traffic_calming,cushion,regular
2344690489,source,Bing;survey,regular
2344690489,traffic_calming,cushion,regular
2344690490,source,Bing;survey,regular
2344690490,traffic_calming,cushion,regular
2344815196,source,Bing;survey,regular
2344815196,traffic_calming,cushion,regular
2344815208,source,Bing;survey,regular
2344815208,traffic_calming,cushion,regular
2349388612,ref,S61 472,regular
2349388612,source,Bing;survey,regular
2349388612,amenity,post_box,regular
2349388612,operator,Royal Mail,regular
2349388614,barrier,gate,regular
2350020228,source,OS_OpenData_StreetView,regular
2350020228,highway,ford,regular
2352067481,highway,crossing,regular
2352067481,crossing,uncontrolled,regular
2352067481,crossing_ref,zebra,regular
2352086586,highway,turning_circle,regular
2352423624,highway,turning_circle,regular
2353628152,source,Bing;survey,regular
2353628152,barrier,gate,regular
2353652277,source,Bing;survey,regular
2353652277,barrier,gate,regular
2354112093,foot,yes,regular
2354112093,barrier,gate,regular
2354112093,bicycle,yes,regular
2354205736,power,pole,regular
2354476322,source,Bing;survey,regular
2354476322,barrier,gate,regular
2354554391,barrier,gate,regular
2354630803,noexit,yes,regular
2354786285,barrier,gate,regular
2354786296,barrier,gate,regular
2354834224,barrier,gate,regular
2354834253,barrier,gate,regular
2355284250,barrier,gate,regular
2355847619,source,survey,regular
2355847619,tourism,artwork,regular
2355847619,artwork_type,sculpture,regular
2355847639,source,Bing;survey,regular
2355847639,barrier,gate,regular
2355847643,source,Bing;survey,regular
2355847643,barrier,gate,regular
2355847655,source,Bing;survey,regular
2355847655,barrier,gate,regular
2355847657,source,Bing;survey,regular
2355847657,barrier,gate,regular
2355847661,foot,yes,regular
2355847661,source,survey,regular
2355847661,barrier,gate,regular
2355847661,bicycle,yes,regular
2355847670,source,Bing;survey,regular
2355847670,barrier,gate,regular
2355857302,source,survey,regular
2355857302,barrier,gate,regular
2355857303,source,survey,regular
2355857303,barrier,gate,regular
2356181649,source,Bing;survey,regular
2356181649,barrier,gate,regular
2356181654,source,Bing;survey,regular
2356181654,barrier,gate,regular
2356181680,foot,yes,regular
2356181680,source,Bing;survey,regular
2356181680,barrier,gate,regular
2356181680,bicycle,yes,regular
2356181680,motorcar,yes,regular
2356227329,source,Bing;survey,regular
2356227329,barrier,gate,regular
2356227340,source,Bing;survey,regular
2356227340,barrier,lift_gate,regular
2356227386,source,Bing;survey,regular
2356227386,barrier,gate,regular
2356227405,source,Bing;survey,regular
2356227405,barrier,gate,regular
2356927288,barrier,gate,regular
2358418339,source,Bing;survey,regular
2358418339,barrier,gate,regular
2360241369,artwork_type,sculpture,regular
2360241369,source,survey,regular
2360241369,tourism,artwork,regular
2360548290,highway,turning_circle,regular
2361692741,name,Westfield Sports Centre,regular
2361692741,sport,swimming,regular
2361692741,amenity,swimming_pool,regular
2361692741,covered,yes,regular
2361694338,name,Westfield Sports Centre,regular
2361694338,leisure,sports_centre,regular
2361868737,name,Sheffield Cable Water Ski,regular
2361868737,leisure,sports_centre,regular
2361868737,building,public,regular
2361868737,street,Mansfield Road,addr
2361868737,postcode,S26 5PQ,addr
2361868737,housename,"Sheffield Cable Waterski, Rother Valley Country Park",addr
2361869987,amenity,bar,regular
2361871946,amenity,cafe,regular
2363077683,source,Bing;survey,regular
2363077683,barrier,gate,regular
2363077687,source,Bing;survey,regular
2363077687,barrier,gate,regular
2363077690,source,Bing;survey,regular
2363077690,barrier,gate,regular
2363077696,source,Bing;survey,regular
2363077696,barrier,gate,regular
2363077712,source,Bing;survey,regular
2363077712,barrier,gate,regular
2363077715,source,Bing;survey,regular
2363077715,barrier,gate,regular
2363077720,source,Bing;survey,regular
2363077720,barrier,gate,regular
2363077722,source,Bing;survey,regular
2363077722,barrier,gate,regular
2363077723,source,Bing;survey,regular
2363077723,barrier,gate,regular
2363077725,source,Bing;survey,regular
2363077725,barrier,gate,regular
2363077736,source,Bing;survey,regular
2363077736,barrier,gate,regular
2364228139,barrier,gate,regular
2364228186,source,Bing;survey,regular
2364228186,barrier,gate,regular
2364271470,source,Bing,regular
2364271470,railway,level_crossing,regular
2364315956,barrier,gate,regular
2365898021,source,Bing;survey,regular
2365898021,barrier,gate,regular
2370771692,name,59th Sheffield Scout HQ,regular
2370771692,building,yes,regular
2370771692,street,Botanical Road,addr
2370771692,designation,Scout HQ,regular
2370771692,postcode,S11 8RP,addr
2370771692,housename,Scout HQ,addr
2370771692,housenumber,17,addr
2371873445,source,Bing;survey,regular
2371873445,barrier,gate,regular
2371873449,source,Bing;survey,regular
2371873449,barrier,gate,regular
2371873453,source,Bing;survey,regular
2371873453,barrier,gate,regular
2371873481,source,Bing;survey,regular
2371873481,barrier,gate,regular
2371873487,source,Bing;survey,regular
2371873487,barrier,gate,regular
2371873533,source,Bing;survey,regular
